Notice Date,Company,COUNTY_NAME,WDA_NAME,TOTAL_LAYOFF_NUMBER,LayOff_Date,WFDD_RECEIVED_DATE,CITY_NAME
5/24/2012,Coach America,Dallas,Dallas County WDA,79,7/23/2012,5/24/2012,Dallas
5/24/2012,Southwest Water-Tanner,Harris,Gulf Coast WDA,239,6/15/2012,5/24/2012,Houston
5/15/2012,Dana Holding Corporation,Harrison,East Texas WDA,210,8/23/2012,5/15/2012,Longview
5/8/2012,Hostess Brands-Rigsby Ave,Bexar,Alamo WDA,17,7/4/2012,5/8/2012,San Antonio
5/8/2012,Hostess Brands-St.Elmo,Travis,Capital Area WDA,11,7/4/2012,5/8/2012,Austin
5/8/2012,Hostess Brands-N. General Bruce,Bell,Central Texas WDA,5,7/4/2012,5/8/2012,Temple
5/8/2012,Hostess Brands-Connection Dr.,Dallas,Dallas County WDA,51,7/4/2012,5/8/2012,Irving
5/8/2012,Hostess Brands-West Ledbetter Drive,Dallas,Dallas County WDA,19,7/4/2012,5/8/2012,Dallas
5/8/2012,Hostess Brands-Beltline Rd.,Dallas,Dallas County WDA,2,7/4/2012,5/8/2012,Garland
5/8/2012,Hostess Brands-Garland2,Dallas,Dallas County WDA,22,7/4/2012,5/8/2012,Garland
5/8/2012,Hostess Brands-Tenaha Highway 1,Shelby,Deep East Texas WDA,3,7/4/2012,5/8/2012,Center
5/8/2012,Hostess Brands-Hempstead Rd.,Harris,Gulf Coast WDA,15,7/4/2012,5/8/2012,Houston
5/8/2012,Hostess Brands-Hwy 105 E.,Montgomery,Gulf Coast WDA,2,7/4/2012,5/8/2012,Conroe
5/8/2012,Hostess Brands-Spencer Hwy,Harris,Gulf Coast WDA,15,7/4/2012,5/8/2012,Pasadena
5/8/2012,Hostess Brands-Interdrive West,Harris,Gulf Coast WDA,16,7/4/2012,5/8/2012,Houston
5/8/2012,Hostess Brands-New Boston Road.,Bowie,North East Texas WDA,13,7/4/2012,5/8/2012,Texarkana
5/8/2012,Hostess Brands-Seymour Highway,Archer,North Texas WDA,7,7/4/2012,5/8/2012,Wichita Falls
5/8/2012,Hostess Brands-College Street,Jefferson,South East Texas WDA,7,7/4/2012,5/8/2012,Beaumont
5/8/2012,Hostess Brands-Wichita Street,Tarrant,Tarrant County WDA,14,7/4/2012,5/8/2012,Ft. Worth
5/8/2012,Hostess Brands-West Pipeline,Tarrant,Tarrant County WDA,19,7/4/2012,5/8/2012,Hurst
5/8/2012,Hostess Brands-Texoma Parkway,Grayson,Texoma WDA,6,7/4/2012,5/8/2012,Sherman
5/8/2012,Hostess Brands-S Keller Rd,Palo Pinto,North Central Texas WDA,2,7/4/2012,5/8/2012,Mineral Wells
5/8/2012,Hostess Brands-Stonewall,Hunt,North Central Texas WDA,7,7/4/2012,5/8/2012,Greenville
5/7/2012,CSC Applied Technology,El Paso,Upper Rio Grande WDA,37,5/31/2012,5/7/2012,El Paso
5/7/2012,CSC Applied Technology-Houston,Harris,Gulf Coast WDA,191,5/31/2012,5/7/2012,Houston
5/7/2012,Colgan Air,Harris,Gulf Coast WDA,174,7/1/2012,5/7/2012,Houston
4/20/2012,The Great Indoors - Houston2,Harris,Gulf Coast WDA,74,6/16/2012,4/20/2012,Houston
4/20/2012,The Great Indoors.-Farmers Branch,Dallas,Dallas County WDA,80,6/1/2012,4/20/2012,Farmers Branch
4/24/2012,Boeing Company,Harris,Gulf Coast WDA,5,6/22/2012,4/24/2012,Houston
4/24/2012,Blockbuster Distribution Center-McKinney,Collin,North Central Texas WDA,221,6/22/2012,4/24/2012,McKinney
4/24/2012,Kohl's-Credit Call Center,Navarro,North Central Texas WDA,180,6/30/2012,4/24/2012,Corsicana
4/27/2012,Suntron Corporation,Fort Bend,Gulf Coast WDA,95,6/30/2012,4/27/2012,Sugar Land
4/17/2012,"PrimeFlight Aviation-San Antonio, TX",Bexar,Alamo WDA,64,4/30/2012,4/17/2012,San Antonio
4/7/2012,Grubb & Ellis Company,Dallas,Dallas County WDA,57,4/9/2012,4/6/2012,Dallas
4/12/2012,Roomstore-GP(Gifford),Dallas,Dallas County WDA,60,4/30/2012,4/12/2012,Grand Prairie
4/12/2012,Tornier,Fort Bend,Gulf Coast WDA,58,4/13/2012,4/12/2012,Stafford
3/29/2012,THQ -Austin,Travis,Capital Area WDA,99,5/28/2012,3/30/2012,Austin
4/5/2012,JC Penny Corporate Headquarters,Collin,North Central Texas WDA,602,6/10/2012,4/5/2012,Plano
3/26/2012,Boeing Company,Harris,Gulf Coast WDA,2,5/28/2012,3/26/2012,Houston
3/27/2012,Beef Products Inc.,Potter,Panhandle WDA,209,5/25/2012,3/27/2012,Amarillo
3/28/2012,Focus Direct LLC,Bexar,Alamo WDA,78,5/31/2012,3/28/2012,San Antonio
3/29/2012,PrimeFlight Aviation Services Inc.,Fort Bend,Gulf Coast WDA,276,5/15/2012,3/29/2012,Houston
3/28/2012,Saxon Mortgage (Ft.Worth),Tarrant,Tarrant County WDA,454,5/28/2012,3/28/2012,Ft. Worth
3/28/2012,Saxon Mortgage (Irving),Dallas,Dallas County WDA,226,5/28/2012,3/28/2012,Irving
3/7/2012,Blockbuster Distribution Center-McKinney,Collin,North Central Texas WDA,175,5/7/2012,3/7/2012,McKinney
3/8/2012,Northrop Grumman - Department of Veterans Affairs,Travis,Capital Area WDA,69,5/4/2012,3/8/2012,Austin
3/9/2012,Dearborn National,Dallas,Dallas County WDA,58,3/8/2012,3/9/2012,Richardson
3/1/2012,"MV Transportation, Inc.",Jefferson,South East Texas WDA,124,4/30/2012,3/1/2012,Port Arthur
3/7/2012,Blockbuster Distribution Center-McKinney,Collin,North Central Texas WDA,171,5/7/2012,3/7/2012,McKinney
3/1/2012,CSC Applied Technology Division,Denton,Dallas County WDA,92,6/30/2012,3/5/2012,Carrollton
2/29/2012,Simos-Baytown,Harris,Gulf Coast WDA,128,4/24/2012,2/29/2012,Baytown
2/16/2012,"Morningstar Foods, LLC",Hopkins,North East Texas WDA,55,5/25/2012,2/17/2012,Sulphur Springs
2/14/2012,Simos,Montgomery,Gulf Coast WDA,56,4/15/2012,2/14/2012,New Caney
2/8/2012,"United Space Alliance, LLC (JSC) - Houston2",Harris,Gulf Coast WDA,21,4/13/2012,2/9/2012,Houston
2/8/2012,"United Space Alliance, LLC - Houston5",Harris,Gulf Coast WDA,23,4/13/2012,2/9/2012,Houston
2/8/2012,"United Space Alliance, LLC",Harris,Gulf Coast WDA,24,4/13/2012,2/9/2012,Houston
2/8/2012,"United Space Alliance, LLC - Webster",Harris,Gulf Coast WDA,5,4/13/2012,2/9/2012,Webster
2/6/2012,Community Education Centers (CEC) - Liberty County Jail,Liberty,Gulf Coast WDA,70,4/28/2012,2/7/2012,Liberty
2/3/2012,Boeing Company,Harris,Gulf Coast WDA,3,4/6/2012,2/6/2012,Houston
1/27/2012,Boeing Company,Harris,Gulf Coast WDA,1,3/30/2012,1/30/2012,Houston
1/31/2012,Manheim San Antonio,Bexar,Alamo WDA,70,3/27/2012,1/31/2012,San Antonio
2/1/2012,"Schneider Logistics, Inc. (SLI)",Webb,South Texas WDA,4,3/31/2012,2/1/2012,Laredo
1/27/2012,MetLife,Dallas,Dallas County WDA,204,3/30/2012,2/2/2012,Irving
1/27/2012,MetLife - Irving2,Dallas,Dallas County WDA,600,3/30/2012,2/2/2012,Irving
1/20/2012,Boeing Company,Harris,Gulf Coast WDA,1,3/23/2012,1/24/2012,Houston
1/13/2012,"Tanimura & Antle Onions, LLC",Hidalgo,Lower Rio Grande Valley WDA,67,4/9/2012,1/20/2012,Edinburg
1/17/2012,United Parcel Service - Carrollton,Dallas,Dallas County WDA,135,4/6/2012,1/17/2012,Carrollton
12/21/2011,Devon Energy Corporation,Harris,Gulf Coast WDA,6,2/21/2012,12/27/2011,Houston
12/28/2011,Computer Sciences Corporation (CSC) - Ft. Worth2,Tarrant,Tarrant County WDA,TBD,2/29/2012,12/28/2011,Ft. Worth
12/27/2011,"Veterans Evaluation Services, Inc. (VES)",Harris,Gulf Coast WDA,73,12/29/2011,12/28/2011,Houston
12/29/2011,"Northrop Grumman Technical Services, Inc.",Bell,Central Texas WDA,210,2/29/2012,12/29/2011,Fort Hood
11/29/2011,System One Services (Utility Partners of America),Travis,Capital Area WDA,14,12/15/2011,12/5/2011,Austin
12/12/2011,"Total Sleep Holdings, Inc.",Dallas,Dallas County WDA,64,12/8/2011,12/12/2011,Irving
12/6/2011,Chevron Phillips Chemical Company LP - Phillips Sumika Polypropylene Company (PSPC),Harris,Gulf Coast WDA,61,2/15/2012,12/13/2011,Pasadena
12/13/2011,"DGI Services, LLC",Tarrant,Tarrant County WDA,8,12/5/2011,12/13/2011,Fort Worth
12/15/2011,American Eagle & Executive Airlines,Tarrant,Tarrant County WDA,223,2/13/2012,12/15/2011,Fort Worth
12/5/2011,"Milprint Inc. (Bemis Company, Inc.)",Gregg,East Texas WDA,107,3/1/2012,12/5/2011,Longview
12/5/2011,Nash Finch Company (MDV),Bexar,Alamo WDA,4,1/31/2012,12/5/2011,San Antonio
12/2/2011,Community Education Centers (CEC) - Newton County Correctional Facility,Newton,Deep East Texas WDA,99,12/9/2011,12/9/2011,Newton
11/23/2011,"JC Evans Construction Company, Inc.",Williamson,South Texas WDA,300,11/23/2011,11/23/2011,Leander
11/15/2011,"KLN Steel Products Company, LLC",Bexar,Alamo WDA,108,11/16/2011,11/15/2011,San Antonio
11/18/2011,"Afni, Inc.",Bexar,Alamo WDA,375,1/27/2012,11/18/2011,San Antonio
11/18/2011,Boeing Company,Harris,Gulf Coast WDA,1,1/20/2012,11/21/2011,Houston
11/8/2011,Jacobs Field Services N.A. Inc. (Motiva CEP Project),Jefferson,South East Texas WDA,88,11/11/2011,11/14/2011,Port Arthur
11/8/2011,Jacobs Engineering Group Inc. (Motiva CEP Project),Jefferson,South East Texas WDA,130,11/11/2011,11/14/2011,Port Arthur
10/31/2011,Boeing Company,Harris,Gulf Coast WDA,2,1/2/2012,10/31/2011,Houston
11/4/2011,Richmond Bone & Joint Clinic,Fort Bend,Gulf Coast WDA,0,12/31/2011,11/4/2011,Richmond
11/1/2011,"Asset Acceptance, LLC",Bexar,Alamo WDA,65,1/6/2012,11/7/2011,San Antonio
11/8/2011,"United Space Alliance, LLC",Harris,Gulf Coast WDA,15,1/13/2012,11/8/2011,Houston
11/8/2011,"United Space Alliance, LLC (JSC) - Houston2",Harris,Gulf Coast WDA,18,1/13/2012,11/8/2011,Houston
11/8/2011,"United Space Alliance, LLC - Houston6",Harris,Gulf Coast WDA,4,1/13/2012,11/8/2011,Houston
11/8/2011,"United Space Alliance, LLC - Houston4",Harris,Gulf Coast WDA,14,1/13/2012,11/8/2011,Houston
11/8/2011,"United Space Alliance, LLC - Webster",Harris,Gulf Coast WDA,3,1/13/2012,11/8/2011,Webster
11/8/2011,"Safety-Kleen Systems, Inc. - Addison",Dallas,Dallas County WDA,135,1/9/2012,11/9/2011,Addison
11/9/2011,"Snyder's-Lance, Inc.",Navarro,North Central Texas WDA,102,1/10/2012,11/9/2011,Corsicana
11/7/2011,Motiva CEP Project (Bechtel),Jefferson,South East Texas WDA,290,11/11/2011,11/10/2011,Port Arthur
10/26/2011,"Hertz Transporting, Inc.",Dallas,Dallas County WDA,219,12/26/2011,10/27/2011,DFW Airport
10/31/2011,"PTV NuStats, LLC",Hidalgo,Lower Rio Grande Valley WDA,60,12/28/2011,10/31/2011,Edinburg
10/31/2011,Boeing Company,Harris,Gulf Coast WDA,2,1/2/2012,10/31/2011,Houston
11/4/2011,Richmond Bone & Joint Clinic,Fort Bend,Gulf Coast WDA,154,12/31/2011,11/4/2011,Richmond
11/7/2011,"Asset Acceptance, LLC",Bexar,Alamo WDA,65,1/6/2012,11/7/2011,San Antonio
10/25/2011,Rockwell Collins - Dyess AFB,Taylor,West Central WDA,51,12/31/2011,10/25/2011,Dyess AFB
10/25/2011,Rockwell Collins - Sheppard AFB,Wichita,North Texas WDA,2,12/31/2011,10/25/2011,Sheppard AFB
10/21/2011,International Bedding Corporation,Johnson,North Central Texas WDA,76,12/22/2011,10/26/2011,Cleburne
10/26/2011,"Hertz Transporting, Inc.",Dallas,Dallas County WDA,219,12/26/2011,10/27/2011,DFW Airport
10/17/2011,Boeing Company,Harris,Gulf Coast WDA,4,12/16/2011,10/17/2011,Houston
10/18/2011,"Champion Windows, Inc.",Harris,Gulf Coast WDA,135,12/18/2011,10/18/2011,Houston
10/18/2011,Edge of Reality,Travis,Capital Area WDA,39,10/18/2011,10/19/2011,Austin
9/30/2011,"Securiguard, Incorporated",Kleberg,Coastal Bend WDA,53,12/1/2011,10/3/2011,Kingsville
10/3/2011,Pikotek,Harris,Gulf Coast WDA,35,12/12/2011,10/4/2011,Houston
9/30/2011,Boeing Company,Harris,Gulf Coast WDA,1,12/2/2011,10/4/2011,Houston
9/27/2011,"Northrop Grumman Technical Services, Inc.",Bell,Central Texas WDA,213,11/30/2011,9/29/2011,Fort Hood
9/28/2011,Molded Fiber Glass Companies/Texas (MFG Texas),Cooke,Texoma WDA,65,10/12/2011,9/29/2011,Gainesville
9/13/2011,"Pace American Enterprises, Inc.",McLennan,Heart of Texas WDA,46,9/13/2011,9/19/2011,McGregor
9/14/2011,Devon Energy Corporation,Harris,Gulf Coast WDA,7,11/14/2011,9/20/2011,Houston
9/15/2011,TSI Corporation,Bell,Central Texas WDA,141,12/31/2011,9/15/2011,Fort Hood
9/1/2011,Residential Solutions (Ingersoll Rand),Smith,East Texas WDA,11,11/1/2011,9/1/2011,Tyler
9/8/2011,Lockheed Martin Missiles and Fire Control,Dallas,Dallas County WDA,71,9/8/2011,9/8/2011,Grand Prairie
9/12/2011,Sara Lee Food Service,Lamar,North East Texas WDA,151,11/11/2011,9/12/2011,Paris
8/26/2011,"United Space Alliance, LLC",Harris,Gulf Coast WDB,5,10/28/2011,8/29/2011,Houston
8/26/2011,"United Space Alliance, LLC - Houston2",Harris,Gulf Coast WDB,3,10/28/2011,8/29/2011,Houston
8/31/2011,"Sikorsky Support Services, Inc.",Nueces,Coastal Bend WDB,450,10/31/2011,8/31/2011,Corpus Christi
9/1/2011,Residential Solutions (Ingersoll Rand),Smith,East Texas WDB,11,11/1/2011,9/1/2011,Tyler
9/1/2011,Ingersoll Rand - Tyler2,Smith,East Texas WDB,1,11/1/2011,9/1/2011,Tyler
9/1/2011,Ingersoll Rand - Dallas,Dallas,Dallas County WDB,1,11/1/2011,9/1/2011,Carrollton
9/1/2011,Ingersoll Rand - McGregor,McLennan,Heart of Texas WDB,1,11/1/2011,9/1/2011,McGregor
8/19/2011,Boeing Company,Harris,Gulf Coast WDB,5,10/21/2011,8/22/2011,Houston
8/23/2011,"BlueScope Buildings North America, Inc. dba Butler Manufacturing",Hays,Rural Capital WDB,64,10/24/2011,8/23/2011,San Marcos
8/16/2011,Comerica Incorporated,Harris,Gulf Coast WDB,150,10/1/2011,8/24/2011,Houston
8/16/2011,Comerica Incorporated - Houston2,Harris,Gulf Coast WDB,150,10/1/2011,8/24/2011,Houston
8/26/2011,Carrier Corporation,Smith,East Texas WDB,147,9/16/2011,8/26/2011,Tyler
8/26/2011,"United Space Alliance, LLC",Harris,Gulf Coast WDB,5,10/28/2011,8/29/2011,Houston
8/9/2011,"Arbor E&T, LLC - Longview",Gregg,East Texas WDB,105,9/30/2011,8/9/2011,Longview/Tyler
7/27/2011,"United Space Alliance, LLC - Houston6",Harris,Gulf Coast WDB,5,9/30/2011,7/29/2011,Houston
7/27/2011,"United Space Alliance, LLC - Houston4",Harris,Gulf Coast WDB,6,9/30/2011,7/29/2011,Houston
7/27/2011,"United Space Alliance, LLC",Harris,Gulf Coast WDB,9,9/30/2011,7/29/2011,Houston
7/27/2011,"United Space Alliance, LLC - Houston5",Harris,Gulf Coast WDB,9,9/30/2011,7/29/2011,Houston
7/27/2011,"United Space Alliance, LLC - Houston7",Harris,Gulf Coast WDB,5,9/30/2011,7/29/2011,Houston
7/28/2011,Lockheed Martin Global Training & Logistics - Corpus Christi2,Nueces,Coastal Bend WDB,8,9/30/2011,8/2/2011,Corpus Christi
7/28/2011,Lockheed Martin Global Training & Logistics  - Ft. Worth2,Tarrant,Tarrant County WDB,10,9/30/2011,8/2/2011,Fort Worth
7/28/2011,Lockheed Martin Global Training & Logistics  - Kingsville,Kleberg,Coastal Bend WDB,6,9/30/2011,8/2/2011,Kingsville
7/29/2011,"Areva NP,  Inc.",Tarrant,Tarrant County WDB,1,9/29/2011,8/3/2011,Keller
7/22/2011,Boeing Company,Harris,Gulf Coast WDB,41,9/23/2011,7/25/2011,Houston
7/26/2011,Sears Holdings Corp. - Product Rebuild Center,Dallas,Dallas County WDB,59,9/26/2011,7/26/2011,Garland
7/26/2011,HealthSouth Hospital of Houston,Harris,Gulf Coast WDB,161,7/26/2011,7/26/2011,Houston
7/28/2011,"Kehe Food Distributors, Inc. - Dallas",Dallas,Dallas County WDB,,9/30/2011,7/28/2011,Dallas
7/29/2011,Pilgrim's Pride - Dallas3,Dallas,Dallas County WDB,508,9/30/2011,7/29/2011,Dallas
7/29/2011,Pilgrim's Pride - Dallas4,Dallas,Dallas County WDB,508,9/30/2011,7/29/2011,Dallas
7/27/2011,"United Space Alliance, LLC - Houston2",Harris,Gulf Coast WDB,65,9/30/2011,7/29/2011,Houston
7/28/2011,SuperMedia LLC - Irving,Dallas,Dallas County WDB,2,9/30/2011,7/29/2011,Irving
7/18/2011,Nationwide Insurance - Nationwide Sales Solutions,Randall,Panhandle WDB,64,9/12/2011,7/18/2011,Amarillo
7/11/2011,"Athna Facility Services, Inc. - AFSI",Bexar,Alamo WDB,434,8/31/2011,7/14/2011,Fort Sam Houston
7/15/2011,"ACI Glass Products, LLC",Dallas,Dallas County WDB,46,8/26/2011,7/15/2011,Farmers Branch
7/15/2011,Exel - Houston3,Harris,Gulf Coast WDB,70,9/25/2011,7/15/2011,Houston
7/6/2011,Atrium Patio Doors by Woodgrain Millwork,Hunt,North Central Texas WDB,,11/30/2011,7/7/2011,Greenville
6/29/2011,Teleperformance USA - Edinburg,Hidalgo,Lower Rio Grande Valley WDB,391,8/31/2011,6/29/2011,Edinburg
7/1/2011,"Northrop Grumman Technical Services, Inc.",Bell,Central Texas WDB,228,8/31/2011,6/30/2011,Fort Hood
6/24/2011,BI Products LLC,Collin,North Central Texas WDB,142,7/1/2011,6/24/2011,Allen
6/22/2011,The Boeing Company,Harris,Gulf Coast WDB,9,8/19/2011,6/22/2011,Houston
6/17/2011,Atos Origin - Austin,Travis,Capital Area WDB,75,8/31/2011,6/17/2011,Austin
6/20/2011,"Cricket Communications, Inc.",Cameron,Cameron County WDB,116,8/19/2011,6/22/2011,Harlingen
6/15/2011,Intertek Shared Services Center,Harris,Gulf Coast WDB,63,10/1/2011,6/23/2011,Houston
6/3/2011,CSC - Applied Technology Group - Killeen,Bell,Central Texas WDB,293,7/31/2011,6/3/2011,Killeen
5/31/2011,CSC - Applied Technology Group - San Angelo,Tom Green,Concho Valley WDB,61,7/31/2011,6/3/2011,San Angelo
5/31/2011,CSC - Applied Technology Group - Temple,Bell,Central Texas WDB,234,7/31/2011,6/3/2011,Temple
6/3/2011,The Boeing Company,Harris,Gulf Coast WDB,239,8/5/2011,6/6/2011,Houston
6/1/2011,Cenveo EPG - Dallas,Dallas,Dallas County WDB,71,7/30/2011,6/1/2011,Dallas
5/18/2011,Ensco International Incorporated,Dallas,Dallas County WDB,up to 100,8/31/2011,5/23/2011,Dallas
5/10/2011,"United Space Alliance, LLC",Harris,Gulf Coast WDB,208,7/22/2011,5/11/2011,Houston
5/10/2011,"United Space Alliance, LLC - Houston5",Harris,Gulf Coast WDB,207,7/22/2011,5/11/2011,Houston
5/10/2011,"United Space Alliance, LLC - Houston2",Harris,Gulf Coast WDB,311,7/22/2011,5/11/2011,Houston
5/10/2011,"United Space Alliance, LLC - Houston6",Harris,Gulf Coast WDB,38,7/22/2011,5/11/2011,Houston
5/10/2011,"United Space Alliance, LLC - Houston3",Harris,Gulf Coast WDB,13,7/22/2011,5/11/2011,Houston
5/10/2011,"United Space Alliance, LLC - Houston4",Harris,Gulf Coast WDB,87,7/22/2011,5/11/2011,Houston
5/10/2011,"United Space Alliance, LLC - Houston7",Harris,Gulf Coast WDB,1,7/22/2011,5/11/2011,Houston
5/10/2011,"United Space Alliance, LLC - Webster",Harris,Gulf Coast WDB,6,7/22/2011,5/11/2011,Webster
5/10/2011,"United Space Alliance, LLC-LockheedMartin Facility",Harris,Gulf Coast WDB,5,7/22/2011,5/11/2011,Houston
4/25/2011,Carrier Corporation,Smith,East Texas WDB,135,5/30/2011,4/25/2011,Tyler
4/19/2011,Farmers Insurance Exchange - 21st Century,Denton,North Central Texas WDB,85,6/17/2011,4/25/2011,Lewisville
4/22/2011,CVS Caremark - Richardson,Dallas,Dallas County WDB,250,6/30/2011,4/28/2011,Richardson
4/28/2011,SuperMedia LLC - Irving,Dallas,Dallas County WDB,277,5/30/2011,4/29/2011,Irving
4/15/2011,Aramark Sports LLC,Harris,Gulf Coast WDB,70,6/1/2011,4/18/2011,Houston
4/11/2011,AT&T - San Antonio5,Bexar,Alamo WDB,30,6/11/2011,4/19/2011,San Antonio
4/12/2011,Capital One Call Center - Plano,Collin,North Central Texas WDB,62,,4/19/2011,Plano
4/20/2011,Aramark Management Services LLP - Lewisville,Denton,North Central Texas WDB,278,5/31/2011,4/20/2011,Lewisville
4/11/2011,AT&T - San Antonio4,Bexar,Alamo WDB,31,6/11/2011,4/19/2011,San Antonio
4/13/2011,US Bank Corporate Payment Systems,Harris,Gulf Coast WDB,61,6/24/2011,4/13/2011,Houston
4/14/2011,First Transit Company - Houston,Harris,Gulf Coast WDB,350,5/3/2011,4/14/2011,Houston
4/14/2011,Federal Reserve Bank of Dallas -San Antonio Branch,Bexar,Alamo WDB,71,6/24/2011,4/14/2011,San Antonio
3/23/2011,Wells Fargo and Co. - San Antonio,Bexar,Alamo WDB,77,5/22/2011,3/23/2011,San Antonio
3/25/2011,Prospect Airport Services Inc. - DFW Airport,Tarrant,Tarrant County WDB,288,5/1/2011,3/29/2011,Fort Worth
4/1/2011,Palm Harbor Homes - Kyle 2,Hays,Rural Capital WDB,129,6/3/2011,4/1/2011,Kyle
3/18/2011,Best Buy - Dealtree,Denton,North Central Texas WDB,150,5/20/2011,3/18/2011,Flower Mound
3/23/2011,Wells Fargo,Tarrant,Tarrant County WDB,67,5/22/2011,3/23/2011,Bedford
3/9/2011,Howrey LLP,Harris,Gulf Coast WDB,78,5/9/2011,3/11/2011,Houston
3/9/2011,Robb & Stucky Interiors - Dallas,Dallas,Dallas County WDB,6,5/9/2011,3/11/2011,Dallas
2/23/2011,Blockbuster Inc. - Dallas (HQ),Dallas,Dallas County WDB,238,4/20/2011,2/28/2011,Dallas
2/23/2011,Blockbuster Inc. - McKinney Distribution Center,Collin,North Central Texas WDB,627,4/20/2011,2/28/2011,McKinney
2/24/2011,"UtiliQuest, LLC - Fort Worth",Tarrant,Tarrant County WDB,153,4/1/2011,3/1/2011,Fort Worth
2/16/2011,Palm Harbor Homes - Addison,Dallas,Dallas County WDB,62,4/17/2011,2/22/2011,Addison
2/22/2011,ACS Commercial Solution,Harris,Gulf Coast WDB,200,4/30/2011,2/22/2011,Houston
2/24/2011,Clayton Homes Trendsetter Homes Div.,Bell,Central Texas WDB,282,1/14/2011,2/24/2011,Belton
2/8/2011,"Jacobs Field Services North America, Inc.",Chambers,Gulf Coast WDB,200,4/3/2011,2/11/2011,Baytown
2/10/2011,South Texas Health System,Hidalgo,Lower Rio Grande Valley WDB,66,4/11/2011,2/10/2011,Edinburg
2/17/2011,"RockTenn - RTS Packaging, LLC",El Paso,Upper Rio Grande WDB,52,4/18/2011,2/17/2011,El Paso
1/28/2011,"Continental Airlines, Inc. - Houston2",Harris,Gulf Coast WDB,250,4/1/2011,1/31/2011,Houston
1/28/2011,"Continental Airlines, Inc.",Harris,Gulf Coast WDB,250,4/1/2011,1/31/2011,Houston
1/27/2011,JCPenney - Cedar Hill,Dallas,Dallas County WDB,81,3/5/2011,1/28/2011,Cedar Hill
1/27/2011,JCPenney - Rockwall,Rockwall,North Central Texas WDB,75,3/5/2011,1/28/2011,Rockwall
1/25/2011,TSI Corporation,Bell,Central Texas WDB,56,1/28/2011,2/2/2011,Fort Hood
1/28/2011,Acuity Hospital of Houston,Harris,Gulf Coast WDB,221,1/15/2011,2/3/2011,Houston
2/1/2011,"United Space Alliance, LLC",Harris,Gulf Coast WDB,44,4/8/2011,2/3/2011,Houston
2/1/2011,"United Space Alliance, LLC - Houston6",Harris,Gulf Coast WDB,5,4/8/2011,2/3/2011,Houston
2/1/2011,"United Space Alliance, LLC - Houston2",Harris,Gulf Coast WDB,71,4/8/2011,2/3/2011,Houston
2/1/2011,"United Space Alliance, LLC - Houston4",Harris,Gulf Coast WDB,11,4/8/2011,2/3/2011,Houston
2/1/2011,"United Space Alliance, LLC - Webster",Harris,Gulf Coast WDB,1,4/8/2011,2/3/2011,Webster
2/1/2011,"United Space Alliance, LLC - Houston3",Harris,Gulf Coast WDB,5,4/8/2011,2/3/2011,Houston
2/1/2011,"United Space Alliance, LLC - Houston10",Harris,Gulf Coast WDB,1,4/8/2011,2/3/2011,Houston
2/1/2011,"United Space Alliance, LLC - Houston11",Harris,Gulf Coast WDB,7,4/8/2011,2/3/2011,Houston
1/14/2011,Tabs Direct (Gateway) - Irving,Dallas,Dallas County WDB,50,3/15/2011,1/18/2011,Irving
1/14/2011,Tabs Direct (Story Road) - Irving2,Dallas,Dallas County WDB,75,3/15/2011,1/18/2011,Irving
1/18/2011,Russell Newman - Denton,Denton,North Central Texas WDB,41,3/17/2011,1/19/2011,Denton
1/19/2011,Russell Newman - Denton2,Denton,North Central Texas WDB,38,3/17/2011,1/19/2011,Denton
1/3/2011,UtiliQuest - Houston,Harris,Gulf Coast WDB,30,1/28/2011,1/10/2011,Houston
1/12/2011,"Aegis Communications Group, Inc. - Killeen",Bell,Central Texas WDB,131,1/31/2011,1/14/2011,Killeen
1/4/2011,Macy's - Austin,Travis,Capital Area WDB,127,3/8/2011,1/7/2011,Austin
1/7/2011,Hines Nurseries,Fort Bend,Gulf Coast WDB,106,3/8/2011,1/7/2011,Richmond
12/27/2010,Bilingual Research Services,El Paso,Upper Rio Grande WDB,121,2/20/2011,12/27/2010,El Paso
